InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
25_Crystal Falls_5124,25,Crystal Falls,5124,FrolicFrappe,1.75L,7,64.99,31/12/2016
25_Crystal Falls_5921,25,Crystal Falls,5921,SparklingSaffron,750mL,7,19.99,31/12/2016
25_Crystal Falls_6553,25,Crystal Falls,6553,PomegranatePleasure,750mL,3,13.99,31/12/2016
15_Meadowhaven_5124,15,Meadowhaven,5124,FrolicFrappe,1.75L,5,64.99,31/12/2016
15_Meadowhaven_5921,15,Meadowhaven,5921,SparklingSaffron,750mL,35,19.99,31/12/2016
15_Meadowhaven_6003,15,Meadowhaven,6003,WhisperingWhiteChocolate,Liter,10,99.99,31/12/2016
15_Meadowhaven_6553,15,Meadowhaven,6553,PomegranatePleasure,750mL,22,13.99,31/12/2016
15_Meadowhaven_7725,15,Meadowhaven,7725,MidnightMangoMist,750mL,4,9.99,31/12/2016
15_Meadowhaven_8102,15,Meadowhaven,8102,MidnightMochaMist,1.75L,37,24.99,31/12/2016
70_Oakmere_5124,70,Oakmere,5124,FrolicFrappe,1.75L,7,64.99,31/12/2016
70_Oakmere_5921,70,Oakmere,5921,SparklingSaffron,750mL,4,19.99,31/12/2016
70_Oakmere_6553,70,Oakmere,6553,PomegranatePleasure,750mL,11,13.99,31/12/2016
70_Oakmere_7725,70,Oakmere,7725,MidnightMangoMist,750mL,16,9.99,31/12/2016
70_Oakmere_8102,70,Oakmere,8102,MidnightMochaMist,1.75L,13,24.99,31/12/2016
70_Oakmere_8370,70,Oakmere,8370,LavenderLullaby,1.75L,13,8.99,31/12/2016
70_Oakmere_8847,70,Oakmere,8847,LuminousLagoon,750mL,11,5.99,31/12/2016
70_Oakmere_8907,70,Oakmere,8907,RadiantRainforestRipple,1.5L,6,6.99,31/12/2016
5_Rosewood_14439,5,Rosewood,14439,LushLagoonLatte,750mL,14,4.99,31/12/2016
5_Rosewood_16180,5,Rosewood,16180,CozyCaramelCrave,750mL,5,10.99,31/12/2016
5_Rosewood_16328,5,Rosewood,16328,TranquilToastedTaffy,500mL,13,3.99,31/12/2016
5_Rosewood_19055,5,Rosewood,19055,VelvetVista,750mL,8,9.99,31/12/2016
5_Rosewood_19175,5,Rosewood,19175,StarrySipAmericano,750mL,5,11.99,31/12/2016
5_Rosewood_19507,5,Rosewood,19507,VelvetFizz,750mL,4,8.99,31/12/2016
5_Rosewood_24002,5,Rosewood,24002,EnchantedElderflowerElixir,1.5L,8,8.99,31/12/2016
5_Rosewood_33683,5,Rosewood,33683,FrothEuphoria,1.5L,8,20.99,31/12/2016
5_Rosewood_37731,5,Rosewood,37731,CosmicCider,3L,7,10.99,31/12/2016
5_Rosewood_40175,5,Rosewood,40175,SunburstSorbet,187mL 4 Pk,0,11.99,31/12/2016
5_Rosewood_41212,5,Rosewood,41212,SparkleBliss,750mL,13,14.99,31/12/2016
6_Echo Harbor_804,6,Echo Harbor,804,TwilightTingle,Liter,11,15.49,31/12/2016
6_Echo Harbor_1397,6,Echo Harbor,1397,BlueberryBrew,750mL,19,14.99,31/12/2016
6_Echo Harbor_1692,6,Echo Harbor,1692,FrothyForestFable,750mL,9,17.99,31/12/2016
44_Sunset Ridge_1896,44,Sunset Ridge,1896,AlpineAloeAria,750mL,5,109.99,31/12/2016
44_Sunset Ridge_2013,44,Sunset Ridge,2013,DriftwoodDelight,750mL,5,69.99,31/12/2016
44_Sunset Ridge_2598,44,Sunset Ridge,2598,TropicalTidewave,750mL,11,16.99,31/12/2016
44_Sunset Ridge_2854,44,Sunset Ridge,2854,CloudNineCafé,750mL,42,54.99,31/12/2016
44_Sunset Ridge_3237,44,Sunset Ridge,3237,ChilledCherryCharm,1.75L,15,23.99,31/12/2016
44_Sunset Ridge_3487,44,Sunset Ridge,3487,SummerBerryBrio,750mL,15,16.99,31/12/2016
68_Radiant Ridge_2598,68,Radiant Ridge,2598,TropicalTidewave,750mL,3,16.99,31/12/2016
68_Radiant Ridge_2854,68,Radiant Ridge,2854,CloudNineCafé,750mL,47,54.99,31/12/2016
68_Radiant Ridge_3237,68,Radiant Ridge,3237,ChilledCherryCharm,1.75L,17,23.99,31/12/2016
68_Radiant Ridge_3296,68,Radiant Ridge,3296,MysticMangoMingle,750mL,3,22.99,31/12/2016
68_Radiant Ridge_3487,68,Radiant Ridge,3487,SummerBerryBrio,750mL,7,16.99,31/12/2016
46_Silverbrook_2854,46,Silverbrook,2854,CloudNineCafé,750mL,0,54.99,31/12/2016
46_Silverbrook_3487,46,Silverbrook,3487,SummerBerryBrio,750mL,0,16.99,31/12/2016
46_Silverbrook_4246,46,Silverbrook,4246,TranquilToffeeTwirl,375mL,0,5.49,31/12/2016
46_Silverbrook_5124,46,Silverbrook,5124,FrolicFrappe,1.75L,0,64.99,31/12/2016
46_Silverbrook_5921,46,Silverbrook,5921,SparklingSaffron,750mL,0,19.99,31/12/2016
46_Silverbrook_6553,46,Silverbrook,6553,PomegranatePleasure,750mL,0,13.99,31/12/2016
46_Silverbrook_8102,46,Silverbrook,8102,MidnightMochaMist,1.75L,0,24.99,31/12/2016
46_Silverbrook_8370,46,Silverbrook,8370,LavenderLullaby,1.75L,0,8.99,31/12/2016
68_Radiant Ridge_4246,68,Radiant Ridge,4246,TranquilToffeeTwirl,375mL,22,5.49,31/12/2016
50_Willowgate_8847,50,Willowgate,8847,LuminousLagoon,750mL,144,5.99,31/12/2016
50_Willowgate_8907,50,Willowgate,8907,RadiantRainforestRipple,1.5L,10,6.99,31/12/2016
50_Willowgate_10452,50,Willowgate,10452,MoonlitMapleMocha,750mL,12,9.99,31/12/2016
50_Willowgate_11213,50,Willowgate,11213,CitrusSilk,750mL,67,21.99,31/12/2016
50_Willowgate_11340,50,Willowgate,11340,BlissfulBubbly,750mL,42,13.99,31/12/2016
50_Willowgate_13932,50,Willowgate,13932,VelvetVanillaVoyage,750mL,25,4.79,31/12/2016
50_Willowgate_14383,50,Willowgate,14383,SunlitSnowfruitSip,750mL,12,15.99,31/12/2016
50_Willowgate_14410,50,Willowgate,14410,Sun-KissedSavor,1.5L,1,7.99,31/12/2016
50_Willowgate_14439,50,Willowgate,14439,LushLagoonLatte,750mL,9,4.99,31/12/2016
50_Willowgate_15007,50,Willowgate,15007,BubbleHarbor,750mL,10,19.99,31/12/2016
81_Maplehaven_33683,81,Maplehaven,33683,FrothEuphoria,1.5L,33,20.99,31/12/2016
81_Maplehaven_34020,81,Maplehaven,34020,AuroraZest,750mL,12,18.99,31/12/2016
81_Maplehaven_35365,81,Maplehaven,35365,CrystalCascade,750mL,11,26.99,31/12/2016
81_Maplehaven_35862,81,Maplehaven,35862,SunburstSip,750mL,22,19.99,31/12/2016
81_Maplehaven_37731,81,Maplehaven,37731,CosmicCider,3L,14,10.99,31/12/2016
81_Maplehaven_40175,81,Maplehaven,40175,SunburstSorbet,187mL 4 Pk,29,11.99,31/12/2016
81_Maplehaven_41212,81,Maplehaven,41212,SparkleBliss,750mL,18,14.99,31/12/2016
81_Maplehaven_44854,81,Maplehaven,44854,ChocoMintMystique,750mL,11,49.99,31/12/2016
81_Maplehaven_45474,81,Maplehaven,45474,WhisperingWindchai,750mL,12,54.99,31/12/2016
81_Maplehaven_90011,81,Maplehaven,90011,RadiantRooibos,750mL,3,144.99,31/12/2016
75_Tranquilton_8370,75,Tranquilton,8370,LavenderLullaby,1.75L,9,8.99,31/12/2016
75_Tranquilton_8847,75,Tranquilton,8847,LuminousLagoon,750mL,0,5.99,31/12/2016
75_Tranquilton_8907,75,Tranquilton,8907,RadiantRainforestRipple,1.5L,6,6.99,31/12/2016
75_Tranquilton_11213,75,Tranquilton,11213,CitrusSilk,750mL,14,21.99,31/12/2016
75_Tranquilton_13932,75,Tranquilton,13932,VelvetVanillaVoyage,750mL,11,4.79,31/12/2016
75_Tranquilton_14383,75,Tranquilton,14383,SunlitSnowfruitSip,750mL,12,15.99,31/12/2016
75_Tranquilton_14439,75,Tranquilton,14439,LushLagoonLatte,750mL,5,4.99,31/12/2016
75_Tranquilton_16180,75,Tranquilton,16180,CozyCaramelCrave,750mL,11,10.99,31/12/2016
75_Tranquilton_16328,75,Tranquilton,16328,TranquilToastedTaffy,500mL,6,3.99,31/12/2016
75_Tranquilton_19055,75,Tranquilton,19055,VelvetVista,750mL,13,9.99,31/12/2016
75_Tranquilton_19507,75,Tranquilton,19507,VelvetFizz,750mL,13,8.99,31/12/2016
75_Tranquilton_24002,75,Tranquilton,24002,EnchantedElderflowerElixir,1.5L,21,8.99,31/12/2016
75_Tranquilton_24673,75,Tranquilton,24673,ZenBrew,1.5L,8,15.99,31/12/2016
75_Tranquilton_27644,75,Tranquilton,27644,EnchantedIced,750mL,6,9.99,31/12/2016
75_Tranquilton_29407,75,Tranquilton,29407,WildWisteriaWhirl,750mL,12,15.99,31/12/2016
75_Tranquilton_29996,75,Tranquilton,29996,WhisperQuencher,750mL,19,16.99,31/12/2016
75_Tranquilton_37731,75,Tranquilton,37731,CosmicCider,3L,7,10.99,31/12/2016
61_Crystal Bay_16180,61,Crystal Bay,16180,CozyCaramelCrave,750mL,8,10.99,31/12/2016
61_Crystal Bay_16328,61,Crystal Bay,16328,TranquilToastedTaffy,500mL,32,3.99,31/12/2016
61_Crystal Bay_19055,61,Crystal Bay,19055,VelvetVista,750mL,16,9.99,31/12/2016
61_Crystal Bay_19175,61,Crystal Bay,19175,StarrySipAmericano,750mL,15,11.99,31/12/2016
61_Crystal Bay_19507,61,Crystal Bay,19507,VelvetFizz,750mL,35,8.99,31/12/2016
61_Crystal Bay_19549,61,Crystal Bay,19549,FrostedFable,3L,9,13.99,31/12/2016
61_Crystal Bay_20400,61,Crystal Bay,20400,StarrySpicedSorbet,750mL,9,13.99,31/12/2016
61_Crystal Bay_23874,61,Crystal Bay,23874,MoonlitMingle,750mL,7,54.99,31/12/2016
61_Crystal Bay_24002,61,Crystal Bay,24002,EnchantedElderflowerElixir,1.5L,17,8.99,31/12/2016
61_Crystal Bay_24310,61,Crystal Bay,24310,ZestSplash,750mL,14,7.99,31/12/2016
61_Crystal Bay_24673,61,Crystal Bay,24673,ZenBrew,1.5L,10,15.99,31/12/2016
61_Crystal Bay_26061,61,Crystal Bay,26061,GlisteningGrove,750mL,10,12.99,31/12/2016
61_Crystal Bay_26754,61,Crystal Bay,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
61_Crystal Bay_27644,61,Crystal Bay,27644,EnchantedIced,750mL,20,9.99,31/12/2016
61_Crystal Bay_29407,61,Crystal Bay,29407,WildWisteriaWhirl,750mL,14,15.99,31/12/2016
61_Crystal Bay_29996,61,Crystal Bay,29996,WhisperQuencher,750mL,18,16.99,31/12/2016
61_Crystal Bay_31541,61,Crystal Bay,31541,OasisWhirl,750mL,13,21.99,31/12/2016
61_Crystal Bay_33683,61,Crystal Bay,33683,FrothEuphoria,1.5L,8,20.99,31/12/2016
66_Brookside_3237,66,Brookside,3237,ChilledCherryCharm,1.75L,33,23.99,31/12/2016
66_Brookside_3296,66,Brookside,3296,MysticMangoMingle,750mL,19,22.99,31/12/2016
66_Brookside_3487,66,Brookside,3487,SummerBerryBrio,750mL,9,16.99,31/12/2016
66_Brookside_4246,66,Brookside,4246,TranquilToffeeTwirl,375mL,44,5.49,31/12/2016
66_Brookside_5124,66,Brookside,5124,FrolicFrappe,1.75L,9,64.99,31/12/2016
73_Cypress Springs_19507,73,Cypress Springs,19507,VelvetFizz,750mL,21,8.99,31/12/2016
73_Cypress Springs_19549,73,Cypress Springs,19549,FrostedFable,3L,11,13.99,31/12/2016
73_Cypress Springs_20400,73,Cypress Springs,20400,StarrySpicedSorbet,750mL,15,13.99,31/12/2016
73_Cypress Springs_22008,73,Cypress Springs,22008,BlossomBreezeBrew,750mL,15,12.99,31/12/2016
73_Cypress Springs_22421,73,Cypress Springs,22421,WhisperingWillow,750mL,14,12.99,31/12/2016
73_Cypress Springs_23633,73,Cypress Springs,23633,CinnamonSizzle,750mL,3,16.99,31/12/2016
73_Cypress Springs_23750,73,Cypress Springs,23750,FrostedFusionFrappe,750mL,2,69.99,31/12/2016
73_Cypress Springs_23874,73,Cypress Springs,23874,MoonlitMingle,750mL,24,54.99,31/12/2016
73_Cypress Springs_24002,73,Cypress Springs,24002,EnchantedElderflowerElixir,1.5L,12,8.99,31/12/2016
73_Cypress Springs_24310,73,Cypress Springs,24310,ZestSplash,750mL,0,7.99,31/12/2016
73_Cypress Springs_24396,73,Cypress Springs,24396,EtherealElixir,750mL,6,188.99,31/12/2016
54_Cascade City_5921,54,Cascade City,5921,SparklingSaffron,750mL,21,19.99,31/12/2016
54_Cascade City_6553,54,Cascade City,6553,PomegranatePleasure,750mL,25,13.99,31/12/2016
54_Cascade City_7725,54,Cascade City,7725,MidnightMangoMist,750mL,14,9.99,31/12/2016
54_Cascade City_8102,54,Cascade City,8102,MidnightMochaMist,1.75L,20,24.99,31/12/2016
54_Cascade City_8370,54,Cascade City,8370,LavenderLullaby,1.75L,9,8.99,31/12/2016
54_Cascade City_8847,54,Cascade City,8847,LuminousLagoon,750mL,48,5.99,31/12/2016
54_Cascade City_11213,54,Cascade City,11213,CitrusSilk,750mL,35,21.99,31/12/2016
78_Serendipity Springs_4246,78,Serendipity Springs,4246,TranquilToffeeTwirl,375mL,6,5.49,31/12/2016
78_Serendipity Springs_5124,78,Serendipity Springs,5124,FrolicFrappe,1.75L,10,64.99,31/12/2016
78_Serendipity Springs_5921,78,Serendipity Springs,5921,SparklingSaffron,750mL,17,19.99,31/12/2016
78_Serendipity Springs_6553,78,Serendipity Springs,6553,PomegranatePleasure,750mL,10,13.99,31/12/2016
78_Serendipity Springs_7725,78,Serendipity Springs,7725,MidnightMangoMist,750mL,12,9.99,31/12/2016
78_Serendipity Springs_8102,78,Serendipity Springs,8102,MidnightMochaMist,1.75L,5,24.99,31/12/2016
78_Serendipity Springs_8370,78,Serendipity Springs,8370,LavenderLullaby,1.75L,8,8.99,31/12/2016
78_Serendipity Springs_11213,78,Serendipity Springs,11213,CitrusSilk,750mL,12,21.99,31/12/2016
57_Marbleton_37731,57,Marbleton,37731,CosmicCider,3L,6,10.99,31/12/2016
58_Frostwood_1094,58,Frostwood,1094,TranquilBrew,750mL,3,41.99,31/12/2016
58_Frostwood_1397,58,Frostwood,1397,BlueberryBrew,750mL,9,14.99,31/12/2016
58_Frostwood_1692,58,Frostwood,1692,FrothyForestFable,750mL,14,17.99,31/12/2016
58_Frostwood_1896,58,Frostwood,1896,AlpineAloeAria,750mL,4,109.99,31/12/2016
58_Frostwood_3237,58,Frostwood,3237,ChilledCherryCharm,1.75L,8,23.99,31/12/2016
58_Frostwood_3487,58,Frostwood,3487,SummerBerryBrio,750mL,14,16.99,31/12/2016
46_Silverbrook_8907,46,Silverbrook,8907,RadiantRainforestRipple,1.5L,0,6.99,31/12/2016
46_Silverbrook_11213,46,Silverbrook,11213,CitrusSilk,750mL,0,21.99,31/12/2016
46_Silverbrook_14383,46,Silverbrook,14383,SunlitSnowfruitSip,750mL,0,15.99,31/12/2016
46_Silverbrook_16328,46,Silverbrook,16328,TranquilToastedTaffy,500mL,0,3.99,31/12/2016
46_Silverbrook_19507,46,Silverbrook,19507,VelvetFizz,750mL,0,8.99,31/12/2016
46_Silverbrook_24002,46,Silverbrook,24002,EnchantedElderflowerElixir,1.5L,0,8.99,31/12/2016
46_Silverbrook_27644,46,Silverbrook,27644,EnchantedIced,750mL,0,9.99,31/12/2016
46_Silverbrook_37731,46,Silverbrook,37731,CosmicCider,3L,0,10.99,31/12/2016
47_Crystal Haven_1094,47,Crystal Haven,1094,TranquilBrew,750mL,6,41.99,31/12/2016
47_Crystal Haven_1397,47,Crystal Haven,1397,BlueberryBrew,750mL,59,14.99,31/12/2016
47_Crystal Haven_1692,47,Crystal Haven,1692,FrothyForestFable,750mL,5,17.99,31/12/2016
47_Crystal Haven_1896,47,Crystal Haven,1896,AlpineAloeAria,750mL,1,109.99,31/12/2016
50_Willowgate_15076,50,Willowgate,15076,MoonlitMacchiato,750mL,16,11.99,31/12/2016
50_Willowgate_15349,50,Willowgate,15349,BlossomButterflyBrew,300mL,18,7.99,31/12/2016
50_Willowgate_15651,50,Willowgate,15651,MoonlitMojito,750mL,14,13.99,31/12/2016
50_Willowgate_15901,50,Willowgate,15901,SparklingApricotAmbrosia,750mL,12,79.99,31/12/2016
50_Willowgate_16159,50,Willowgate,16159,GlimmerQuench,750mL,28,9.99,31/12/2016
50_Willowgate_16179,50,Willowgate,16179,FrostedMapleMingle,750mL,23,49.99,31/12/2016
50_Willowgate_16180,50,Willowgate,16180,CozyCaramelCrave,750mL,10,10.99,31/12/2016
50_Willowgate_16328,50,Willowgate,16328,TranquilToastedTaffy,500mL,20,3.99,31/12/2016
50_Willowgate_16380,50,Willowgate,16380,CelestialChai,750mL,33,10.99,31/12/2016
50_Willowgate_16793,50,Willowgate,16793,MochaMagic,750mL,9,29.99,31/12/2016
50_Willowgate_17487,50,Willowgate,17487,CelestialSwell,750mL,14,5.99,31/12/2016
50_Willowgate_17949,50,Willowgate,17949,LavenderLicheeLagoon,750mL,10,7.99,31/12/2016
50_Willowgate_18884,50,Willowgate,18884,VanillaVelour,750mL,24,17.99,31/12/2016
68_Radiant Ridge_5124,68,Radiant Ridge,5124,FrolicFrappe,1.75L,6,64.99,31/12/2016
68_Radiant Ridge_5921,68,Radiant Ridge,5921,SparklingSaffron,750mL,18,19.99,31/12/2016
68_Radiant Ridge_6553,68,Radiant Ridge,6553,PomegranatePleasure,750mL,15,13.99,31/12/2016
68_Radiant Ridge_7725,68,Radiant Ridge,7725,MidnightMangoMist,750mL,15,9.99,31/12/2016
68_Radiant Ridge_8102,68,Radiant Ridge,8102,MidnightMochaMist,1.75L,16,24.99,31/12/2016
68_Radiant Ridge_8370,68,Radiant Ridge,8370,LavenderLullaby,1.75L,1,8.99,31/12/2016
70_Oakmere_11213,70,Oakmere,11213,CitrusSilk,750mL,15,21.99,31/12/2016
70_Oakmere_14439,70,Oakmere,14439,LushLagoonLatte,750mL,8,4.99,31/12/2016
70_Oakmere_16159,70,Oakmere,16159,GlimmerQuench,750mL,12,9.99,31/12/2016
70_Oakmere_16180,70,Oakmere,16180,CozyCaramelCrave,750mL,6,10.99,31/12/2016
70_Oakmere_19055,70,Oakmere,19055,VelvetVista,750mL,7,9.99,31/12/2016
70_Oakmere_19175,70,Oakmere,19175,StarrySipAmericano,750mL,13,11.99,31/12/2016
70_Oakmere_19507,70,Oakmere,19507,VelvetFizz,750mL,15,8.99,31/12/2016
70_Oakmere_24002,70,Oakmere,24002,EnchantedElderflowerElixir,1.5L,14,8.99,31/12/2016
70_Oakmere_24673,70,Oakmere,24673,ZenBrew,1.5L,9,15.99,31/12/2016
70_Oakmere_27644,70,Oakmere,27644,EnchantedIced,750mL,12,9.99,31/12/2016
70_Oakmere_29407,70,Oakmere,29407,WildWisteriaWhirl,750mL,19,15.99,31/12/2016
70_Oakmere_29996,70,Oakmere,29996,WhisperQuencher,750mL,15,16.99,31/12/2016
70_Oakmere_33035,70,Oakmere,33035,MapleMystique,750mL,8,8.99,31/12/2016
70_Oakmere_33683,70,Oakmere,33683,FrothEuphoria,1.5L,8,20.99,31/12/2016
70_Oakmere_37731,70,Oakmere,37731,CosmicCider,3L,12,10.99,31/12/2016
70_Oakmere_40175,70,Oakmere,40175,SunburstSorbet,187mL 4 Pk,6,11.99,31/12/2016
70_Oakmere_41212,70,Oakmere,41212,SparkleBliss,750mL,9,14.99,31/12/2016
61_Crystal Bay_37731,61,Crystal Bay,37731,CosmicCider,3L,8,10.99,31/12/2016
61_Crystal Bay_40175,61,Crystal Bay,40175,SunburstSorbet,187mL 4 Pk,14,11.99,31/12/2016
61_Crystal Bay_41212,61,Crystal Bay,41212,SparkleBliss,750mL,57,14.99,31/12/2016
61_Crystal Bay_44854,61,Crystal Bay,44854,ChocoMintMystique,750mL,8,49.99,31/12/2016
62_Amberford_1094,62,Amberford,1094,TranquilBrew,750mL,4,41.99,31/12/2016
62_Amberford_1397,62,Amberford,1397,BlueberryBrew,750mL,33,14.99,31/12/2016
62_Amberford_1692,62,Amberford,1692,FrothyForestFable,750mL,8,17.99,31/12/2016
62_Amberford_1896,62,Amberford,1896,AlpineAloeAria,750mL,4,109.99,31/12/2016
62_Amberford_2598,62,Amberford,2598,TropicalTidewave,750mL,27,16.99,31/12/2016
66_Brookside_5921,66,Brookside,5921,SparklingSaffron,750mL,20,19.99,31/12/2016
66_Brookside_6003,66,Brookside,6003,WhisperingWhiteChocolate,Liter,2,99.99,31/12/2016
66_Brookside_6553,66,Brookside,6553,PomegranatePleasure,750mL,56,13.99,31/12/2016
66_Brookside_7725,66,Brookside,7725,MidnightMangoMist,750mL,95,9.99,31/12/2016
66_Brookside_8102,66,Brookside,8102,MidnightMochaMist,1.75L,72,24.99,31/12/2016
66_Brookside_8370,66,Brookside,8370,LavenderLullaby,1.75L,12,8.99,31/12/2016
76_Sapphire Shores_1094,76,Sapphire Shores,1094,TranquilBrew,750mL,15,41.99,31/12/2016
76_Sapphire Shores_1397,76,Sapphire Shores,1397,BlueberryBrew,750mL,56,14.99,31/12/2016
76_Sapphire Shores_1598,76,Sapphire Shores,1598,SunsetSerenade,750mL,1,949.99,31/12/2016
76_Sapphire Shores_1655,76,Sapphire Shores,1655,StarlitSaffronSensation,750mL,4,198.99,31/12/2016
76_Sapphire Shores_1692,76,Sapphire Shores,1692,FrothyForestFable,750mL,20,17.99,31/12/2016
76_Sapphire Shores_1896,76,Sapphire Shores,1896,AlpineAloeAria,750mL,21,109.99,31/12/2016
76_Sapphire Shores_2013,76,Sapphire Shores,2013,DriftwoodDelight,750mL,11,69.99,31/12/2016
76_Sapphire Shores_2598,76,Sapphire Shores,2598,TropicalTidewave,750mL,16,16.99,31/12/2016
54_Cascade City_13932,54,Cascade City,13932,VelvetVanillaVoyage,750mL,24,4.79,31/12/2016
54_Cascade City_14383,54,Cascade City,14383,SunlitSnowfruitSip,750mL,17,15.99,31/12/2016
54_Cascade City_15901,54,Cascade City,15901,SparklingApricotAmbrosia,750mL,12,79.99,31/12/2016
54_Cascade City_16159,54,Cascade City,16159,GlimmerQuench,750mL,7,9.99,31/12/2016
54_Cascade City_16179,54,Cascade City,16179,FrostedMapleMingle,750mL,3,49.99,31/12/2016
54_Cascade City_19055,54,Cascade City,19055,VelvetVista,750mL,13,9.99,31/12/2016
54_Cascade City_19507,54,Cascade City,19507,VelvetFizz,750mL,22,8.99,31/12/2016
54_Cascade City_19549,54,Cascade City,19549,FrostedFable,3L,9,13.99,31/12/2016
54_Cascade City_22421,54,Cascade City,22421,WhisperingWillow,750mL,7,12.99,31/12/2016
54_Cascade City_24002,54,Cascade City,24002,EnchantedElderflowerElixir,1.5L,14,8.99,31/12/2016
54_Cascade City_24310,54,Cascade City,24310,ZestSplash,750mL,0,7.99,31/12/2016
54_Cascade City_25693,54,Cascade City,25693,WhisperingWalnutWaltz,750mL,21,16.99,31/12/2016
73_Cypress Springs_24673,73,Cypress Springs,24673,ZenBrew,1.5L,11,15.99,31/12/2016
73_Cypress Springs_25005,73,Cypress Springs,25005,VelvetVioletVapor,750mL,14,17.99,31/12/2016
73_Cypress Springs_25154,73,Cypress Springs,25154,VanillaVelvetVortex,750mL,10,24.99,31/12/2016
73_Cypress Springs_25159,73,Cypress Springs,25159,Peaches-n-Dream,750mL,4,11.99,31/12/2016
73_Cypress Springs_25693,73,Cypress Springs,25693,WhisperingWalnutWaltz,750mL,7,16.99,31/12/2016
73_Cypress Springs_25728,73,Cypress Springs,25728,BlissfulButterscotchBrew,750mL,23,62.99,31/12/2016
73_Cypress Springs_26754,73,Cypress Springs,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
73_Cypress Springs_26833,73,Cypress Springs,26833,MoonlitMintMelody,750mL,0,19.99,31/12/2016
73_Cypress Springs_27014,73,Cypress Springs,27014,PetalPotion,750mL,12,69.99,31/12/2016
73_Cypress Springs_27644,73,Cypress Springs,27644,EnchantedIced,750mL,13,9.99,31/12/2016
58_Frostwood_4246,58,Frostwood,4246,TranquilToffeeTwirl,375mL,12,5.49,31/12/2016
58_Frostwood_5124,58,Frostwood,5124,FrolicFrappe,1.75L,4,64.99,31/12/2016
58_Frostwood_5921,58,Frostwood,5921,SparklingSaffron,750mL,0,19.99,31/12/2016
58_Frostwood_6553,58,Frostwood,6553,PomegranatePleasure,750mL,6,13.99,31/12/2016
58_Frostwood_8102,58,Frostwood,8102,MidnightMochaMist,1.75L,13,24.99,31/12/2016
58_Frostwood_8370,58,Frostwood,8370,LavenderLullaby,1.75L,13,8.99,31/12/2016
58_Frostwood_8847,58,Frostwood,8847,LuminousLagoon,750mL,30,5.99,31/12/2016
47_Crystal Haven_2598,47,Crystal Haven,2598,TropicalTidewave,750mL,7,16.99,31/12/2016
47_Crystal Haven_2854,47,Crystal Haven,2854,CloudNineCafé,750mL,9,54.99,31/12/2016
47_Crystal Haven_3237,47,Crystal Haven,3237,ChilledCherryCharm,1.75L,5,23.99,31/12/2016
47_Crystal Haven_3296,47,Crystal Haven,3296,MysticMangoMingle,750mL,4,22.99,31/12/2016
47_Crystal Haven_3487,47,Crystal Haven,3487,SummerBerryBrio,750mL,14,16.99,31/12/2016
47_Crystal Haven_4246,47,Crystal Haven,4246,TranquilToffeeTwirl,375mL,18,5.49,31/12/2016
47_Crystal Haven_5124,47,Crystal Haven,5124,FrolicFrappe,1.75L,6,64.99,31/12/2016
50_Willowgate_19055,50,Willowgate,19055,VelvetVista,750mL,12,9.99,31/12/2016
50_Willowgate_19175,50,Willowgate,19175,StarrySipAmericano,750mL,18,11.99,31/12/2016
50_Willowgate_19507,50,Willowgate,19507,VelvetFizz,750mL,39,8.99,31/12/2016
50_Willowgate_19549,50,Willowgate,19549,FrostedFable,3L,15,13.99,31/12/2016
50_Willowgate_19693,50,Willowgate,19693,CelestialCaramelCascara,1.5L,9,12.99,31/12/2016
50_Willowgate_19789,50,Willowgate,19789,StarlitStrawberrySteam,750mL,15,19.99,31/12/2016
50_Willowgate_20400,50,Willowgate,20400,StarrySpicedSorbet,750mL,16,13.99,31/12/2016
50_Willowgate_21491,50,Willowgate,21491,DreamyDraft,750mL,18,14.99,31/12/2016
50_Willowgate_21628,50,Willowgate,21628,VelvetVim,750mL,14,14.99,31/12/2016
50_Willowgate_22008,50,Willowgate,22008,BlossomBreezeBrew,750mL,12,12.99,31/12/2016
50_Willowgate_22055,50,Willowgate,22055,EnchantedCacaoChai,750mL,23,19.99,31/12/2016
78_Serendipity Springs_16179,78,Serendipity Springs,16179,FrostedMapleMingle,750mL,10,49.99,31/12/2016
78_Serendipity Springs_16328,78,Serendipity Springs,16328,TranquilToastedTaffy,500mL,18,3.99,31/12/2016
78_Serendipity Springs_19175,78,Serendipity Springs,19175,StarrySipAmericano,750mL,12,11.99,31/12/2016
78_Serendipity Springs_19507,78,Serendipity Springs,19507,VelvetFizz,750mL,12,8.99,31/12/2016
78_Serendipity Springs_24002,78,Serendipity Springs,24002,EnchantedElderflowerElixir,1.5L,21,8.99,31/12/2016
78_Serendipity Springs_24310,78,Serendipity Springs,24310,ZestSplash,750mL,23,7.99,31/12/2016
78_Serendipity Springs_29407,78,Serendipity Springs,29407,WildWisteriaWhirl,750mL,11,15.99,31/12/2016
78_Serendipity Springs_29472,78,Serendipity Springs,29472,ChillWave,Liter,9,8.99,31/12/2016
78_Serendipity Springs_29996,78,Serendipity Springs,29996,WhisperQuencher,750mL,6,16.99,31/12/2016
78_Serendipity Springs_33683,78,Serendipity Springs,33683,FrothEuphoria,1.5L,6,20.99,31/12/2016
78_Serendipity Springs_35862,78,Serendipity Springs,35862,SunburstSip,750mL,12,19.99,31/12/2016
