InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
69_Serene Sands_8102,69,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11250,18/07/2016,26/07/2016,08/08/2016,08/09/2016,18.65,5,93.25,1
2_Everglade_8102,2,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11250,18/07/2016,30/07/2016,08/08/2016,08/09/2016,18.65,30,559.5,1
22_Stonebridge_24002,22,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,28/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
32_Oceanview_37731,32,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,27/07/2016,08/08/2016,06/09/2016,6.7,6,40.2,2
15_Meadowhaven_24002,15,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,29/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
60_Velvetville_37731,60,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,28/07/2016,08/08/2016,06/09/2016,6.7,4,26.8,2
23_Willowbrook_37731,23,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,28/07/2016,08/08/2016,06/09/2016,6.7,6,40.2,2
30_Whispering Pines_24002,30,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,28/07/2016,08/08/2016,06/09/2016,4.63,12,55.56,2
38_Willowfield_37731,38,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,29/07/2016,08/08/2016,06/09/2016,6.7,3,20.1,2
63_Moonlit Meadow_37731,63,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,26/07/2016,08/08/2016,06/09/2016,6.7,6,40.2,2
65_Whispering Vale_24002,65,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,27/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
13_Harmony Bay_37731,13,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,27/07/2016,08/08/2016,06/09/2016,6.7,5,33.5,2
14_Rivertowne_24002,14,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,27/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
23_Willowbrook_24002,23,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,26/07/2016,08/08/2016,06/09/2016,4.63,4,18.52,2
69_Serene Sands_37731,69,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11243,17/07/2016,26/07/2016,08/08/2016,06/09/2016,6.7,6,40.2,2
56_Horizonville_24002,56,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,26/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
62_Amberford_24002,62,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,27/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
39_Tranquil Haven_24002,39,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,26/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
39_Tranquil Haven_24002,39,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,28/07/2016,08/08/2016,06/09/2016,4.63,5,23.15,2
15_Meadowhaven_24002,15,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11243,17/07/2016,25/07/2016,08/08/2016,06/09/2016,4.63,6,27.78,2
40_Aurora Bluff_8102,40,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,19/07/2016,30/07/2016,26/08/2016,18.65,6,111.9,1
73_Cypress Springs_8102,73,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,20/07/2016,30/07/2016,26/08/2016,18.65,4,74.6,1
77_Willowmere_8102,77,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,21/07/2016,30/07/2016,26/08/2016,18.65,6,111.9,1
34_Phoenixville_8102,34,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,18/07/2016,30/07/2016,26/08/2016,18.65,4,74.6,1
68_Radiant Ridge_8102,68,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,21/07/2016,30/07/2016,26/08/2016,18.65,6,111.9,1
15_Meadowhaven_8102,15,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,22/07/2016,30/07/2016,26/08/2016,18.65,4,74.6,1
60_Velvetville_8102,60,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,21/07/2016,30/07/2016,26/08/2016,18.65,3,55.95,1
55_Skyview_3237,55,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,27/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
73_Cypress Springs_3237,73,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,27/07/2016,03/08/2016,03/09/2016,18.17,5,90.85,1
75_Tranquilton_3237,75,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,26/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
19_Amber Springs_3237,19,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,28/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
22_Stonebridge_3237,22,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,28/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
64_Havenwood_2598,64,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,11320,22/07/2016,28/07/2016,03/08/2016,03/09/2016,11.44,12,137.28,1
53_Sunflower Valley_3237,53,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,27/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
79_Starlight Bluff_2598,79,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,11320,22/07/2016,29/07/2016,03/08/2016,03/09/2016,11.44,12,137.28,1
44_Sunset Ridge_3237,44,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,28/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
60_Velvetville_3237,60,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,29/07/2016,03/08/2016,03/09/2016,18.17,4,72.68,1
66_Brookside_3237,66,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,25/07/2016,03/08/2016,03/09/2016,18.17,5,90.85,1
10_Willowville_3237,10,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,11320,22/07/2016,27/07/2016,03/08/2016,03/09/2016,18.17,6,109.02,1
67_Willow Creek_19507,67,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,29/07/2016,08/08/2016,12/09/2016,4.99,11,54.89,2
23_Willowbrook_19507,23,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,11,54.89,2
47_Crystal Haven_19507,47,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,29/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
61_Crystal Bay_19507,61,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,27/07/2016,08/08/2016,12/09/2016,4.99,11,54.89,2
69_Serene Sands_19507,69,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,26/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
42_Pine Ridge_19507,42,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
39_Tranquil Haven_19507,39,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,25/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
16_Oakridge_19507,16,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,29/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
4_Cedar Ridge_19507,4,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,26/07/2016,08/08/2016,12/09/2016,4.99,24,119.76,2
27_Starling City_19507,27,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
75_Tranquilton_19507,75,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,26/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
1_Havenbrook_19507,1,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
40_Aurora Bluff_19507,40,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
1_Havenbrook_19507,1,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,26/07/2016,08/08/2016,12/09/2016,4.99,12,59.88,2
76_Sapphire Shores_19507,76,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,29/07/2016,08/08/2016,12/09/2016,4.99,6,29.94,2
64_Havenwood_19507,64,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,28/07/2016,08/08/2016,12/09/2016,4.99,9,44.91,2
76_Sapphire Shores_19507,76,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,11307,21/07/2016,25/07/2016,08/08/2016,12/09/2016,4.99,6,29.94,2
52_Starfall_19549,52,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11256,18/07/2016,29/07/2016,01/08/2016,11/09/2016,8.66,3,25.98,2
5_Rosewood_41212,5,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11185,13/07/2016,22/07/2016,30/07/2016,30/08/2016,10.52,3,31.56,2
39_Tranquil Haven_41212,39,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11185,13/07/2016,21/07/2016,30/07/2016,30/08/2016,10.52,10,105.2,2
44_Sunset Ridge_19549,44,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11185,13/07/2016,21/07/2016,30/07/2016,30/08/2016,8.66,4,34.64,2
76_Sapphire Shores_41212,76,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11185,13/07/2016,18/07/2016,30/07/2016,30/08/2016,10.52,11,115.72,2
38_Willowfield_15349,38,15349,BlossomButterflyBrew,300mL,9165,EnchantedElixir Emporium,11185,13/07/2016,19/07/2016,30/07/2016,30/08/2016,5.26,12,63.12,2
76_Sapphire Shores_41212,76,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11185,13/07/2016,21/07/2016,30/07/2016,30/08/2016,10.52,15,157.8,2
54_Cascade City_19549,54,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11185,13/07/2016,19/07/2016,30/07/2016,30/08/2016,8.66,4,34.64,2
73_Cypress Springs_41212,73,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,11185,13/07/2016,19/07/2016,30/07/2016,30/08/2016,10.52,11,115.72,2
72_Silvergate_27644,72,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,11368,26/07/2016,01/08/2016,16/08/2016,10/09/2016,6.84,12,82.08,2
65_Whispering Vale_27644,65,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,11368,26/07/2016,03/08/2016,16/08/2016,10/09/2016,6.84,12,82.08,2
74_Velvet Vista_40175,74,40175,SunburstSorbet,187mL 4 Pk,480,SipSerenity Supplies,11262,19/07/2016,28/07/2016,02/08/2016,17/09/2016,8.21,6,49.26,2
38_Willowfield_3487,38,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,21/07/2016,29/07/2016,25/08/2016,12.77,11,140.47,1
45_Willow Lake_3487,45,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,20/07/2016,29/07/2016,25/08/2016,12.77,11,140.47,1
49_Sapphire Springs_3487,49,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,19/07/2016,29/07/2016,25/08/2016,12.77,12,153.24,1
25_Crystal Falls_3487,25,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,22/07/2016,29/07/2016,25/08/2016,12.77,9,114.93,1
35_Moonlight Cove_3487,35,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,19/07/2016,29/07/2016,25/08/2016,12.77,12,153.24,1
10_Willowville_3487,10,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,23/07/2016,29/07/2016,25/08/2016,12.77,10,127.7,1
55_Skyview_3487,55,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,19/07/2016,29/07/2016,25/08/2016,12.77,11,140.47,1
43_Mystic Hollow_3487,43,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,20/07/2016,29/07/2016,25/08/2016,12.77,12,153.24,1
12_Pinecrest_3487,12,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,21/07/2016,29/07/2016,25/08/2016,12.77,12,153.24,1
14_Rivertowne_3487,14,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,18/07/2016,29/07/2016,25/08/2016,12.77,11,140.47,1
66_Brookside_3487,66,3487,SummerBerryBrio,750mL,8664,"(USA) LLC      "",SunsetSip Studio",11151,11/07/2016,19/07/2016,29/07/2016,25/08/2016,12.77,12,153.24,1
74_Velvet Vista_14439,74,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,11796,24/08/2016,31/08/2016,08/09/2016,07/10/2016,3.42,12,41.04,2
81_Maplehaven_14439,81,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,11796,24/08/2016,01/09/2016,08/09/2016,07/10/2016,3.42,12,41.04,2
2_Everglade_14439,2,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,11796,24/08/2016,01/09/2016,08/09/2016,07/10/2016,3.42,12,41.04,2
47_Crystal Haven_14439,47,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,11796,24/08/2016,02/09/2016,08/09/2016,07/10/2016,3.42,10,34.2,2
51_Mountaincrest_8907,51,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,03/08/2016,08/08/2016,21/09/2016,4.63,6,27.78,2
76_Sapphire Shores_22008,76,22008,BlossomBreezeBrew,750mL,9552,MistyMix Distributors,11367,26/07/2016,04/08/2016,13/08/2016,19/09/2016,8.78,10,87.8,2
76_Sapphire Shores_19549,76,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11256,18/07/2016,29/07/2016,01/08/2016,11/09/2016,8.66,6,51.96,2
51_Mountaincrest_19549,51,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11256,18/07/2016,27/07/2016,01/08/2016,11/09/2016,8.66,4,34.64,2
66_Brookside_7725,66,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,11256,18/07/2016,27/07/2016,01/08/2016,11/09/2016,6.07,12,72.84,2
9_Eldermere_7725,9,7725,MidnightMangoMist,750mL,9165,EnchantedElixir Emporium,11256,18/07/2016,27/07/2016,01/08/2016,11/09/2016,6.07,12,72.84,2
34_Phoenixville_19549,34,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11256,18/07/2016,29/07/2016,01/08/2016,11/09/2016,8.66,8,69.28,2
32_Oceanview_19549,32,19549,FrostedFable,3L,9165,EnchantedElixir Emporium,11256,18/07/2016,29/07/2016,01/08/2016,11/09/2016,8.66,4,34.64,2
66_Brookside_1397,66,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,11416,29/07/2016,03/08/2016,16/08/2016,10/09/2016,10.76,12,129.12,1
62_Amberford_16180,62,16180,CozyCaramelCrave,750mL,12546,GlimmerGulp Merchants,11416,29/07/2016,03/08/2016,16/08/2016,10/09/2016,6.84,9,61.56,2
32_Oceanview_14383,32,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,11398,28/07/2016,03/08/2016,15/08/2016,24/09/2016,10.32,12,123.84,2
30_Whispering Pines_14383,30,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,11398,28/07/2016,04/08/2016,15/08/2016,24/09/2016,10.32,12,123.84,2
73_Cypress Springs_14383,73,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,11398,28/07/2016,01/08/2016,15/08/2016,24/09/2016,10.32,11,113.52,2
67_Willow Creek_14383,67,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,11398,28/07/2016,04/08/2016,15/08/2016,24/09/2016,10.32,12,123.84,2
45_Willow Lake_14383,45,14383,SunlitSnowfruitSip,750mL,90032,BubbleBurst Beverages,11398,28/07/2016,03/08/2016,15/08/2016,24/09/2016,10.32,12,123.84,2
50_Willowgate_1692,50,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,01/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
72_Silvergate_1692,72,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,05/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
13_Harmony Bay_1692,13,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,03/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
73_Cypress Springs_1692,73,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,04/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
11_Eldertown_1692,11,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,01/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
38_Willowfield_1692,38,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,05/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
12_Pinecrest_1692,12,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,02/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
55_Skyview_1692,55,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,02/08/2016,15/08/2016,22/09/2016,13.4,12,160.8,1
76_Sapphire Shores_1692,76,1692,FrothyForestFable,750mL,8352,WhisperWave Distributors,11388,27/07/2016,03/08/2016,15/08/2016,22/09/2016,13.4,10,134,1
73_Cypress Springs_27644,73,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,11303,21/07/2016,26/07/2016,02/08/2016,18/09/2016,6.84,10,68.4,2
66_Brookside_6553,66,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,11549,08/08/2016,17/08/2016,24/08/2016,22/09/2016,7.74,10,77.4,2
76_Sapphire Shores_16180,76,16180,CozyCaramelCrave,750mL,12546,GlimmerGulp Merchants,11549,08/08/2016,17/08/2016,24/08/2016,22/09/2016,6.84,12,82.08,2
50_Willowgate_1397,50,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,11549,08/08/2016,17/08/2016,24/08/2016,22/09/2016,10.76,84,903.84,1
6_Echo Harbor_24094,6,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,03/08/2016,08/08/2016,21/09/2016,4.57,6,27.42,2
34_Phoenixville_35862,34,35862,SunburstSip,750mL,3252,BrewBliss Beverages,11413,29/07/2016,03/08/2016,08/08/2016,21/09/2016,13.6,12,163.2,2
64_Havenwood_14410,64,14410,Sun-KissedSavor,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,04/08/2016,08/08/2016,21/09/2016,5.26,6,31.56,2
68_Radiant Ridge_13932,68,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,11413,29/07/2016,02/08/2016,08/08/2016,21/09/2016,3.13,12,37.56,2
64_Havenwood_24094,64,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,02/08/2016,08/08/2016,21/09/2016,4.57,6,27.42,2
73_Cypress Springs_8907,73,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,04/08/2016,08/08/2016,21/09/2016,4.63,6,27.78,2
56_Horizonville_13932,56,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,11413,29/07/2016,02/08/2016,08/08/2016,21/09/2016,3.13,12,37.56,2
53_Sunflower Valley_35862,53,35862,SunburstSip,750mL,3252,BrewBliss Beverages,11413,29/07/2016,05/08/2016,08/08/2016,21/09/2016,13.6,12,163.2,2
23_Willowbrook_17487,23,17487,CelestialSwell,750mL,3252,BrewBliss Beverages,11413,29/07/2016,02/08/2016,08/08/2016,21/09/2016,4.6,12,55.2,2
19_Amber Springs_35862,19,35862,SunburstSip,750mL,3252,BrewBliss Beverages,11413,29/07/2016,04/08/2016,08/08/2016,21/09/2016,13.6,12,163.2,2
41_Twilight Harbor_8907,41,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,11413,29/07/2016,05/08/2016,08/08/2016,21/09/2016,4.63,6,27.78,2
73_Cypress Springs_6553,73,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,11227,17/07/2016,29/07/2016,01/08/2016,17/09/2016,7.74,12,92.88,2
69_Serene Sands_16328,69,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,11246,18/07/2016,25/07/2016,08/08/2016,09/09/2016,2.75,9,24.75,2
34_Phoenixville_29996,34,29996,WhisperQuencher,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,25/07/2016,08/08/2016,09/09/2016,10.12,12,121.44,2
23_Willowbrook_11213,23,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,28/07/2016,08/08/2016,09/09/2016,12.66,12,151.92,2
54_Cascade City_11213,54,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,26/07/2016,08/08/2016,09/09/2016,12.66,12,151.92,2
73_Cypress Springs_16328,73,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,11246,18/07/2016,29/07/2016,08/08/2016,09/09/2016,2.75,10,27.5,2
33_Crestwood_11213,33,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,26/07/2016,08/08/2016,09/09/2016,12.66,12,151.92,2
49_Sapphire Springs_8847,49,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,27/07/2016,08/08/2016,09/09/2016,3.97,10,39.7,2
42_Pine Ridge_11213,42,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,11246,18/07/2016,28/07/2016,08/08/2016,09/09/2016,12.66,12,151.92,2
38_Willowfield_8102,38,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11250,18/07/2016,26/07/2016,08/08/2016,08/09/2016,18.65,6,111.9,1
31_Maplewood_8907,31,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,11248,18/07/2016,28/07/2016,09/08/2016,01/09/2016,4.63,6,27.78,2
70_Oakmere_8907,70,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,11248,18/07/2016,29/07/2016,09/08/2016,01/09/2016,4.63,6,27.78,2
60_Velvetville_35862,60,35862,SunburstSip,750mL,3252,BrewBliss Beverages,11248,18/07/2016,28/07/2016,09/08/2016,01/09/2016,13.6,12,163.2,2
60_Velvetville_14439,60,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,11248,18/07/2016,26/07/2016,09/08/2016,01/09/2016,3.42,10,34.2,2
22_Stonebridge_24094,22,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,11248,18/07/2016,25/07/2016,09/08/2016,01/09/2016,4.57,6,27.42,2
71_Emberfield_2854,71,2854,CloudNineCafé,750mL,3960,MeadowMist Marketplace,11300,21/07/2016,28/07/2016,03/08/2016,14/09/2016,38.45,24,922.8,1
24_Lakeview_24002,24,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,21/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
22_Stonebridge_37731,22,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11138,10/07/2016,21/07/2016,27/07/2016,04/09/2016,6.7,5,33.5,2
47_Crystal Haven_37731,47,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11138,10/07/2016,19/07/2016,27/07/2016,04/09/2016,6.7,6,40.2,2
60_Velvetville_24002,60,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,18/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
50_Willowgate_24002,50,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,22/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
9_Eldermere_24002,9,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,20/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
26_Serenity Springs_37731,26,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11138,10/07/2016,22/07/2016,27/07/2016,04/09/2016,6.7,6,40.2,2
4_Cedar Ridge_24002,4,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,21/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
64_Havenwood_24002,64,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,21/07/2016,27/07/2016,04/09/2016,4.63,4,18.52,2
76_Sapphire Shores_37731,76,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11138,10/07/2016,22/07/2016,27/07/2016,04/09/2016,6.7,1,6.7,2
13_Harmony Bay_37731,13,37731,CosmicCider,3L,9815,FrothFiesta Flavors,11138,10/07/2016,20/07/2016,27/07/2016,04/09/2016,6.7,6,40.2,2
38_Willowfield_24002,38,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,23/07/2016,27/07/2016,04/09/2016,4.63,4,18.52,2
60_Velvetville_24002,60,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,11138,10/07/2016,21/07/2016,27/07/2016,04/09/2016,4.63,6,27.78,2
73_Cypress Springs_8102,73,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,22/07/2016,30/07/2016,26/08/2016,18.65,5,93.25,1
10_Willowville_8102,10,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,21/07/2016,30/07/2016,26/08/2016,18.65,4,74.6,1
76_Sapphire Shores_8102,76,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,18/07/2016,30/07/2016,26/08/2016,18.65,4,74.6,1
65_Whispering Vale_8102,65,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,11200,14/07/2016,20/07/2016,30/07/2016,26/08/2016,18.65,6,111.9,1
